-0.1230 -0.1855 -0.1426 -0.2559 0.0645 -0.0645 0.0059 0.0039 -0.1875 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 475
-0.1211 -0.1836 -0.1387 -0.2559 0.0664 -0.0625 0.0059 0.0039 -0.1875 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 476
-0.1211 -0.1797 -0.1367 -0.2559 0.0703 -0.0645 0.0059 0.0039 -0.1875 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 477
-0.1230 -0.1758 -0.1348 -0.2539 0.0625 -0.0625 0.0059 0.0039 -0.1875 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 478
-0.1230 -0.1758 -0.1348 -0.2578 0.0508 -0.0645 0.0059 0.0039 -0.1875 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 479
-0.1230 -0.1719 -0.1328 -0.2559 0.0508 -0.0625 0.0059 0.0059 -0.1875 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 480
-0.1250 -0.1680 -0.1328 -0.2578 0.0508 -0.0664 0.0059 0.0039 -0.1855 -1.0000 -0.9902 -0.9961 -1.0000 -1.0000 -1.0000 481
