TimeSeriesLength,AccuracyX,AccuracyY,AccuracyZ
5,0.37422105608396194,0.4024270252541817,0.3322400787143326
5,0.37061331584125945,0.38668415874057066,0.35060675631354543
5,0.361429977041653,0.38176451295506725,0.3433912758281404
5,0.3670055755985569,0.37225319776976057,0.3427353230567399
5,0.36962938668415873,0.3922597572974746,0.3460150869137422
5,0.36110200065595277,0.38078058379796653,0.3306001967858314
5,0.3765168907838636,0.38635618235487046,0.34732699245654314
5,0.36438176451295506,0.38307641849786817,0.34535913414234176
5,0.36766152836995736,0.38340439488356837,0.3512627090849459
5,0.36733355198425716,0.39324368645457525,0.34306329944244013
5,0.3581502131846507,0.3768448671695638,0.337159724499836
5,0.3624139061987537,0.3879960642833716,0.35224663824204655
5,0.35847818957035094,0.3870121351262709,0.3387996064283372
5,0.3591341423417514,0.3847163004263693,0.3276484093145294
5,0.3735651033125615,0.3906198753689734,0.33158412594293213
5,0.36274188258445395,0.38635618235487046,0.34732699245654314
5,0.3758609380124631,0.38635618235487046,0.3292882912430305
5,0.3647097408986553,0.40045916693998035,0.33617579534273534
5,0.3702853394555592,0.3938996392259757,0.35191866185634635
5,0.37553296162676286,0.3768448671695638,0.3381436536569367
5,0.37225319776976057,0.37848474909806495,0.3368317481141358
5,0.3683174811413578,0.37750081994096424,0.3469990160708429
5,0.3650377172843555,0.39619547392587734,0.34535913414234176
5,0.3633978353558544,0.3702853394555592,0.33322400787143325
5,0.3502787799278452,0.38340439488356837,0.3351918661856346
5,0.3735651033125615,0.39160380452607413,0.35224663824204655
5,0.3765168907838636,0.38635618235487046,0.33945555919973763
5,0.37094129222695965,0.38963594621187275,0.34404722859954084
5,0.3401115119711381,0.3860282059691702,0.3463430632994424
5,0.365693670055756,0.38176451295506725,0.3243686454575271
5,0.3545424729419482,0.39160380452607413,0.3201049524434241
5,0.36077402427025257,0.38668415874057066,0.33191210232863233
5,0.36930141029845853,0.39094785175467367,0.3355198425713349
5,0.35847818957035094,0.38668415874057066,0.337159724499836
5,0.3712692686126599,0.3824204657264677,0.35847818957035094
5,0.349950803542145,0.38668415874057066,0.3460150869137422
5,0.35093473269924563,0.37717284355526404,0.34306329944244013
5,0.37061331584125945,0.39160380452607413,0.33289603148573305
5,0.35683830764184976,0.3794686782551656,0.33650377172843554
5,0.3574942604132502,0.3889799934404723,0.3404394883568383
5,0.3791407018694654,0.3922597572974746,0.34437520498524105
5,0.36930141029845853,0.37979665464086587,0.33191210232863233
5,0.3778287963266645,0.3765168907838636,0.337159724499836
5,0.35191866185634635,0.39160380452607413,0.34109544112823875
5,0.3591341423417514,0.3879960642833716,0.34896687438504426
5,0.3679895047556576,0.39193178091177433,0.3433912758281404
5,0.3735651033125615,0.3725811741554608,0.35552640209904884
5,0.3653656936700558,0.3873401115119711,0.3538865201705477
5,0.3604460478845523,0.3922597572974746,0.34404722859954084
5,0.3633978353558544,0.36962938668415873,0.34306329944244013
10,0.477205641193834,0.4834371925221384,0.42768120695309936
10,0.4962282715644474,0.4929485077074451,0.4581830108232207
10,0.49032469662184325,0.4945883896359462,0.43096097081010165
10,0.46047884552312235,0.4886848146933421,0.4381764512955067
10,0.47490980649393244,0.48573302722204004,0.4421121679239095
10,0.4817973105936373,0.4880288619219416,0.43850442768120695
10,0.48081338143653657,0.48081338143653657,0.4326008527386028
10,0.4788455231223352,0.49983601180714987,0.4286651361102001
10,0.4755657592653329,0.4863889799934405,0.4440800262381109
10,0.4965562479501476,0.49524434240734666,0.44801574286651363
10,0.4788455231223352,0.4847490980649393,0.4280091833387996
10,0.4758937356510331,0.48409314529353886,0.4601508691374221
10,0.4886848146933421,0.4831092161364382,0.45621515250901934
10,0.47654968842243356,0.47851754673663494,0.4358806165956051
10,0.47654968842243356,0.4821252869793375,0.4453919317809118
10,0.4811413578222368,0.4676943260085274,0.4519514594949164
10,0.4854050508363398,0.4817973105936373,0.45752705805182026
10,0.47622171203673336,0.48934076746474253,0.4578550344375205
10,0.4854050508363398,0.5034437520498524,0.44473597900951134
10,0.48409314529353886,0.49196457855034437,0.41849786815349294
10,0.4926205313217448,0.49491636602164646,0.43883240406690716
10,0.47490980649393244,0.4722859954083306,0.4247294194817973
10,0.4909806493932437,0.48934076746474253,0.4453919317809118
10,0.47950147589373565,0.4909806493932437,0.4444080026238111
10,0.4545752705805182,0.4847490980649393,0.4224335847818957
10,0.4768776648081338,0.48278123975073794,0.44145621515250905
10,0.47294194817973106,0.4801574286651361,0.4476877664808134
10,0.48704493276484095,0.494260413250246,0.45293538865201705
10,0.47523778287963264,0.4847490980649393,0.4476877664808134
10,0.4988520826500492,0.47851754673663494,0.4486716956379141
10,0.4722859954083306,0.48245326336503774,0.4312889471958019
10,0.48081338143653657,0.49360446047884554,0.4348966874385044
10,0.48278123975073794,0.48245326336503774,0.43850442768120695
10,0.4880288619219416,0.4867169563791407,0.44178419153820925
10,0.494260413250246,0.4850770744506396,0.4444080026238111
10,0.48606100360774024,0.48278123975073794,0.4378484749098065
10,0.48278123975073794,0.48901279107904233,0.4578550344375205
