TimeSeriesLength,AccuracyX,AccuracyY,AccuracyZ
5,0.21220072154804853,0.1807149885208265,0.21154476877664807
5,0.20924893407674647,0.17546736634962282,0.2072810757625451
5,0.20990488684814693,0.1751393899639226,0.19317809117743523
5,0.21154476877664807,0.16103640537881272,0.1951459494916366
5,0.2095769104624467,0.1872745162348311,0.21023286323384716
5,0.20432928829124303,0.18661856346343064,0.19219416202033454
5,0.21154476877664807,0.1961298786487373,0.2062971466054444
5,0.19908166612003936,0.1807149885208265,0.2072810757625451
10,0.1718596261069203,0.1797310593637258,0.1407018694653985
10,0.16366021646441456,0.1495572318793047,0.1574286651361102
10,0.18530665792062972,0.1774352246638242,0.17218760249262052
10,0.14890127910790424,0.1462774680223024,0.2141685798622499
10,0.1354542472941948,0.1807149885208265,0.16792390947851754
10,0.18301082322072812,0.19645785503443752,0.15250901935060676
10,0.15874057067891112,0.19416202033453592,0.18596261069203018
10,0.19711380780583798,0.17481141357822236,0.1472613971794031
20,0.1574286651361102,0.19645785503443752,0.1321744834371925
20,0.1675959330928173,0.152836995736307,0.15906854706461135
20,0.2259757297474582,0.21088881600524761,0.1938340439488357
20,0.15677271236470974,0.1462774680223024,0.22236798950475567
20,0.15316497212200722,0.1849786815349295,0.1564447359790095
20,0.2259757297474582,0.2204001311905543,0.19481797310593638
20,0.15775664152181043,0.21220072154804853,0.23417513938996393
20,0.25582158084617906,0.192850114791735,0.21056083961954739
30,0.1741554608068219,0.20203345359134142,0.13807805837979664
30,0.17120367333551983,0.17382748442112167,0.22105608396195475
30,0.23220728107576255,0.22072810757625452,0.1994096425057396
30,0.16431616923581502,0.14594949163660217,0.22236798950475567
30,0.15874057067891112,0.17776320104952442,0.1751393899639226
30,0.22564775336175796,0.22433584781895705,0.1774352246638242
30,0.16693998032141685,0.21580846179075105,0.24598228927517218
30,0.26238110856018365,0.19416202033453592,0.22433584781895705
40,0.18793046900623156,0.20137750081994096,0.1439816333224008
40,0.17677927189242373,0.18989832732043294,0.2249918005903575
40,0.2440144309609708,0.23548704493276484,0.2141685798622499
40,0.18235487044932766,0.15447687766480814,0.22695965890455888
40,0.16366021646441456,0.17546736634962282,0.17809117743522465
40,0.23187930469006232,0.22630370613315842,0.1826828468350279
40,0.19219416202033454,0.23417513938996393,0.208592981305346
40,0.2715644473597901,0.20465726467694326,0.21580846179075105
50,0.5562479501475893,0.5575598556903902,0.5067235159068547
50,0.5667431944899968,0.5532961626762873,0.5182026894063627
50,0.5588717612331912,0.5526402099048868,0.4978681534929485
50,0.5352574614627746,0.5464086585765825,0.5011479173499508
50,0.5513283043620859,0.5421449655624795,0.5182026894063627
50,0.5664152181042965,0.5516562807477862,0.5021318465070514
50,0.5598556903902919,0.5539521154476877,0.4988520826500492
50,0.5470646113479829,0.5670711708756969,0.4945883896359462
100,0.5378812725483765,0.5401771072482782,0.4844211216792391
100,0.5565759265332896,0.5382092489340767,0.512955067235159
100,0.5464086585765825,0.5418169891767792,0.4909806493932437
100,0.5195145949491636,0.5352574614627746,0.4844211216792391
100,0.5277140045916694,0.5313217448343719,0.5083633978353559
100,0.5490324696621843,0.5424729419481797,0.4945883896359462
100,0.5395211544768777,0.5450967530337816,0.4896687438504428
150,0.5854378484749098,0.594293210888816,0.5204985241062644
150,0.5837979665464087,0.5811741554608069,0.5513283043620859
150,0.595605116431617,0.6041325024598229,0.5529681862905871
150,0.5801902263037061,0.5818301082322073,0.5549360446047884
150,0.5841259429321088,0.5651033125614956,0.5631354542472942
150,0.5995408330600197,0.5854378484749098,0.5601836667759922
150,0.607084289931125,0.574286651361102,0.5313217448343719
150,0.6090521482453264,0.591341423417514,0.5234503115775664
200,0.5670711708756969,0.5664152181042965,0.5067235159068547
200,0.5424729419481797,0.5418169891767792,0.5244342407346672
200,0.5683830764184978,0.5687110528041981,0.5191866185634634
200,0.5667431944899968,0.5591997376188914,0.5313217448343719
200,0.5526402099048868,0.5352574614627746,0.5349294850770745
200,0.5808461790751066,0.5516562807477862,0.5283699573630699
200,0.5752705805182027,0.5526402099048868,0.5008199409642505
200,0.5818301082322073,0.5654312889471959,0.5024598228927517
250,0.558543784847491,0.5421449655624795,0.4821252869793375
250,0.5204985241062644,0.5264020990488685,0.507051492292555
250,0.5441128238766809,0.545752705805182,0.4978681534929485
250,0.534273532305674,0.5398491308625779,0.5198425713348639
250,0.5280419809773697,0.5106592325352575,0.51426697277796
250,0.5559199737618892,0.5378812725483765,0.507051492292555
250,0.5516562807477862,0.517218760249262,0.4854050508363398
250,0.5673991472613972,0.5559199737618892,0.4896687438504428
300,0.5395211544768777,0.5231223351918662,0.4581830108232207
