0,0.192,0.037,0.885
0.009,0.269,0.037,0.808
0.017,0.231,0.037,0.846
0.026,0.231,0.037,0.846
0.034,0.192,0.037,0.923
0.043,0.154,0,0.962
0.051,0.115,0,1.038
0.06,0.115,0,1
0.068,0.077,0,0.962
0.077,0.077,0,0.962
0.085,0.077,0,0.923
0.094,0.038,-0.037,0.962
0.102,-0.077,-0.111,1
0.111,-0.115,-0.148,1.038
0.119,-0.154,-0.185,1
0.128,-0.231,-0.222,1.038
0.136,-0.231,-0.222,1.038
0.145,-0.269,-0.259,1.038
0.153,-0.308,-0.259,1.038
0.162,-0.308,-0.259,1.038
0.171,-0.346,-0.296,1
0.18,-0.538,-0.37,1.077
0.188,-0.846,-0.593,1.192
0.197,-0.846,-0.593,1.192
0.205,-1.115,-0.704,1.231
0.214,-1.231,-0.63,1.154
0.222,-1.308,-0.519,1.115
0.231,-1.385,-0.333,1.115
0.241,-1.462,0,1.154
0.249,-1.308,0.407,1.154
0.258,-1.038,0.704,1
0.266,-1.038,0.704,1
0.275,-0.654,0.889,0.769
0.283,-0.231,0.926,0.808
0.292,0.154,0.852,0.962
0.3,0.577,0.815,1
0.309,1,0.815,0.846
0.318,1,0.815,0.846
0.329,1.038,0.667,0.885
0.338,1.038,0.667,0.885
0.349,0.731,0.556,1
0.359,0.731,0.519,1.077
0.368,0.731,0.519,1.077
0.376,0.769,0.481,1.115
0.385,0.731,0.444,1.038
0.393,0.654,0.37,0.962
0.402,0.577,0.333,0.923
0.411,0.615,0.296,0.923
0.419,0.615,0.296,0.885
0.432,0.5,0.222,0.962
0.44,0.423,0.185,1.038
0.449,0.269,0.111,1.038
0.458,0.269,0.111,1.038
