0,0.308,-0.333,0.808
0.009,0.308,-0.37,0.808
0.017,0.308,-0.37,0.808
0.026,0.192,-0.37,0.885
0.034,0.192,-0.407,0.885
0.043,0.192,-0.37,0.923
0.051,0.231,-0.37,0.923
0.06,0.231,-0.333,0.923
0.068,0.231,-0.333,0.923
0.077,0.192,-0.37,0.923
0.085,0.192,-0.407,0.962
0.094,0.154,-0.407,0.962
0.102,0.115,-0.444,0.962
0.111,0.115,-0.444,0.962
0.119,0.115,-0.444,0.962
0.128,0.115,-0.444,0.962
0.136,0.154,-0.444,0.923
0.145,0.192,-0.407,0.923
0.153,0.269,-0.37,0.885
0.162,0.308,-0.37,0.885
0.17,0.308,-0.37,0.885
0.179,0.346,-0.37,0.885
0.187,0.423,-0.407,0.846
0.196,0.577,-0.37,0.846
0.204,0.808,-0.296,0.769
0.213,0.808,-0.296,0.769
0.221,1.115,-0.222,0.692
0.23,1.462,-0.074,0.654
0.239,1.769,0.111,0.654
0.247,1.769,0.111,0.654
0.256,2,0.259,0.654
0.264,2.115,0.37,0.692
0.273,2.192,0.481,0.731
0.281,2.231,0.593,0.808
0.29,2.192,0.704,0.808
0.298,2.077,0.778,0.808
0.307,2.077,0.778,0.808
0.315,1.808,0.815,0.885
0.324,0.962,0.704,1.038
0.333,0.577,0.704,1.038
0.341,0.577,0.704,1.038
0.35,0.308,0.741,1.077
0.358,0.077,0.741,1.154
0.367,-0.269,0.704,1.269
0.375,-0.615,0.593,1.308
0.384,-0.923,0.444,1.269
0.392,-0.923,0.444,1.269
0.401,-1.231,0.259,1.308
0.409,-1.385,0.074,1.346
0.425,-1.462,-0.148,1.346
0.433,-1.462,-0.148,1.346
0.442,-1.423,-0.185,1.308
0.451,-1.346,-0.259,1.308
0.46,-1.231,-0.296,1.308
0.47,-1.154,-0.333,1.269
0.479,-1.077,-0.333,1.269
0.487,-1,-0.37,1.192
0.496,-1,-0.37,1.192
0.504,-0.923,-0.407,1.115
0.513,-0.808,-0.407,1.077
0.521,-0.731,-0.407,1.038
0.53,-0.615,-0.407,1
0.539,-0.5,-0.407,0.923
0.547,-0.5,-0.407,0.923
0.556,-0.385,-0.407,0.923
0.565,-0.269,-0.37,0.923
0.573,-0.154,-0.333,0.923
0.582,-0.077,-0.333,0.923
0.59,0,-0.333,0.923
0.599,0.077,-0.333,0.885
0.608,0.077,-0.333,0.885
0.616,0.115,-0.333,0.885
0.625,0.154,-0.296,0.923
0.634,0.192,-0.296,0.962
0.642,0.192,-0.296,0.962
0.651,0.192,-0.296,1
0.659,0.192,-0.296,1
0.668,0.192,-0.333,1
0.677,0.192,-0.333,1
0.685,0.192,-0.333,1
0.694,0.192,-0.333,1
0.702,0.192,-0.333,0.962
0.711,0.192,-0.37,0.923
0.719,0.192,-0.37,0.923
0.728,0.192,-0.37,0.923
