0,0.192,-0.63,-0.038
0.009,0.192,-0.593,-0.038
0.017,0.154,-0.519,0.038
0.026,0.154,-0.519,0.038
0.034,0.154,-0.519,0.077
0.043,0.115,-0.556,0.077
0.051,0.115,-0.593,0.077
0.06,0.115,-0.556,0.038
0.068,0.077,-0.519,0.038
0.077,0.077,-0.519,0.038
0.085,0.077,-0.481,0.077
0.094,0.077,-0.444,0.115
0.102,0.077,-0.407,0.115
0.111,0.115,-0.296,0.231
0.119,0.115,-0.222,0.346
0.128,0.154,-0.222,0.462
0.136,0.154,-0.222,0.462
0.145,0.192,-0.185,0.538
0.153,0.192,-0.222,0.577
0.162,0.192,-0.259,0.577
0.17,0.115,-0.259,0.5
0.179,0.038,-0.296,0.462
0.187,0.038,-0.296,0.462
0.196,-0.038,-0.333,0.462
0.205,-0.038,-0.333,0.5
0.213,-0.038,-0.333,0.538
0.222,-0.038,-0.296,0.538
0.23,-0.038,-0.296,0.615
0.239,0,-0.296,0.654
0.247,0,-0.296,0.654
0.256,0.038,-0.296,0.692
0.264,0.077,-0.296,0.731
0.273,0.038,-0.259,0.731
0.281,0,-0.296,0.769
0.29,-0.077,-0.296,0.808
0.298,-0.077,-0.333,0.846
0.307,-0.077,-0.333,0.846
0.315,-0.154,-0.37,0.923
0.324,-0.154,-0.37,0.962
0.332,-0.115,-0.333,0.962
0.341,-0.038,-0.259,1
0.349,-0.038,-0.259,1
0.358,-0.038,-0.259,1
0.366,0,-0.222,1
0.375,0,-0.222,1
0.383,0,-0.222,1.038
0.392,0,-0.222,1
0.4,0,-0.222,1
0.409,0.038,-0.148,1
0.417,0.077,-0.074,1
0.426,0.077,0,1.038
0.434,0.077,0.074,1.077
0.443,0.154,0.037,1.115
0.452,0.154,0.037,1.192
0.461,0.154,0.037,1.192
0.469,0.192,0.037,1.269
0.478,0.192,0.111,1.308
0.486,0.115,0.148,1.346
0.495,0.038,0.148,1.346
0.503,-0.038,0.148,1.385
0.512,-0.038,0.148,1.385
0.52,-0.077,0.148,1.423
0.529,-0.038,0.148,1.538
0.537,0,0.185,1.692
0.546,0.038,0.222,1.808
0.554,0.077,0.259,1.885
0.563,0.115,0.259,1.808
0.571,0.115,0.259,1.808
0.58,0.077,0.259,1.731
0.588,0.038,0.222,1.577
0.597,-0.038,0.185,1.5
0.605,-0.038,0.111,1.538
0.614,-0.038,0.074,1.577
0.623,-0.038,0.074,1.538
0.631,-0.038,0.074,1.538
0.64,0,0.074,1.5
0.648,-0.038,0.111,1.5
0.657,-0.077,0.074,1.462
0.665,-0.115,0.074,1.385
0.674,-0.077,0.074,1.346
0.682,-0.077,0.111,1.231
0.691,-0.077,0.111,1.231
0.699,-0.077,0.111,1.115
0.708,-0.077,0.111,1.077
0.716,-0.038,0.111,1.115
0.725,-0.038,0.074,1.077
0.733,-0.038,0.074,1.077
0.742,-0.038,0.074,1.077
0.75,-0.077,0.074,1.038
0.759,-0.077,0.074,1.077
0.767,-0.077,0.074,1.077
0.776,-0.077,0.111,1.077
0.784,0,0.148,1
0.793,0,0.148,1
0.801,0,0.185,0.962
0.81,0,0.185,1
0.818,0,0.185,1
0.827,0.038,0.222,1.038
0.835,0.038,0.185,1
0.844,0.038,0.185,0.962
0.852,0.038,0.185,0.962
0.861,0,0.185,0.962
0.869,0,0.222,0.923
0.878,0,0.222,0.885
0.887,0,0.222,0.885
0.895,0,0.222,0.885
0.904,0,0.222,0.885
0.912,0,0.259,0.846
0.921,0,0.259,0.846
0.929,0,0.296,0.923
0.938,0,0.296,1
0.946,0,0.333,1.038
0.955,0,0.333,1.038
0.963,0,0.333,1.038
0.972,0,0.296,0.962
0.98,0,0.296,0.962
0.989,0,0.296,0.923
0.998,0,0.333,0.962
1.006,0.038,0.333,0.962
1.015,0.038,0.333,0.962
1.025,0.077,0.333,0.962
1.034,0.077,0.37,0.923
1.043,0.077,0.37,0.885
1.051,0.038,0.333,0.885
1.06,0,0.296,0.923
1.069,-0.038,0.296,0.923
1.078,0,0.333,0.923
