0,0.269,-0.407,-0.462
0.009,0.269,-0.407,-0.462
0.017,0.192,-0.111,0.115
0.026,-0.038,-0.074,0.577
0.034,0.154,0,1.038
0.043,0.038,-0.037,1.269
0.052,0.077,-0.037,1.115
0.06,0,-0.037,0.962
0.069,0,-0.037,0.962
0.077,0.038,-0.037,1.038
0.086,0.115,0,1.038
0.094,0.154,0.037,1.038
0.103,0.154,0.037,1
0.111,0.154,0.037,1
0.12,0.115,0.037,1
0.128,0.077,0.037,1
0.137,0.038,0,1
0.146,-0.038,-0.037,1.038
0.154,-0.077,-0.074,1
0.163,-0.115,-0.074,1
0.171,-0.115,-0.074,1
0.18,-0.115,-0.074,1
0.188,-0.077,-0.074,0.962
0.197,0.038,-0.037,0.962
0.205,0.077,0,1
0.214,0.077,0,1
0.222,0.115,0,0.962
0.232,0.115,0,0.962
0.241,0.077,-0.037,1
0.25,-0.038,-0.111,1
0.258,-0.154,-0.148,0.923
0.267,-0.154,-0.148,0.885
0.275,-0.077,-0.074,0.962
0.284,-0.077,-0.074,0.962
0.292,0.038,-0.037,0.962
0.301,0.115,0.037,0.962
0.309,0.115,0.037,0.962
0.318,0.077,0,0.962
0.326,0.038,-0.037,0.962
0.335,-0.038,-0.074,0.962
0.344,-0.038,-0.074,0.962
0.352,-0.077,-0.111,0.923
0.361,-0.115,-0.111,0.923
0.369,-0.115,-0.074,0.885
0.378,-0.077,-0.037,0.846
0.387,-0.077,0.037,0.846
0.395,-0.077,0.037,0.885
0.404,-0.077,0.037,0.885
0.412,-0.154,0.037,0.923
0.421,-0.346,-0.037,1
0.429,-0.577,-0.148,1.077
0.438,-0.769,-0.222,1.115
0.446,-0.923,-0.222,1.154
0.455,-1,-0.222,1.269
0.463,-1,-0.222,1.269
0.472,-1,-0.185,1.462
0.48,-0.962,-0.111,1.615
0.489,-0.769,0,1.769
0.497,-0.615,0.074,1.923
0.506,-0.385,0.185,2.038
0.514,-0.077,0.333,2.192
0.523,-0.077,0.333,2.192
0.532,0.231,0.481,2.269
0.54,0.577,0.556,2.269
0.549,0.731,0.519,2.269
0.557,0.731,0.407,2.269
0.566,0.769,0.296,2.192
0.574,0.769,0.296,2.192
0.583,0.885,0.222,1.962
0.591,1.038,0.148,1.692
0.6,1.154,0.037,1.423
0.609,1.269,0,1.154
0.618,1.385,0,0.885
0.627,1.577,0.037,0.654
0.635,1.577,0.037,0.654
0.644,1.692,0.148,0.385
0.653,1.769,0.259,0.115
0.662,1.769,0.333,-0.115
0.67,1.731,0.37,-0.346
0.679,1.538,0.37,-0.462
0.688,1.269,0.333,-0.577
0.697,1.269,0.333,-0.577
0.706,1.038,0.333,-0.615
0.714,0.769,0.296,-0.654
0.723,0.538,0.259,-0.692
0.731,0.346,0.259,-0.692
0.74,0.077,0.296,-0.692
0.748,-0.192,0.259,-0.615
0.757,-0.192,0.259,-0.615
0.766,-0.423,0.259,-0.538
0.774,-0.654,0.222,-0.385
0.783,-0.962,0.185,-0.231
0.791,-1.231,0.111,-0.038
0.8,-1.538,0.037,0.192
0.808,-1.538,0.037,0.192
0.817,-1.769,-0.037,0.385
0.826,-2,-0.111,0.5
0.834,-2.154,-0.185,0.577
0.843,-2.269,-0.222,0.731
0.851,-2.269,-0.148,0.923
0.86,-2.154,-0.037,1.077
0.868,-2.154,-0.037,1.077
0.877,-1.923,0.111,1.269
0.885,-1.654,0.259,1.462
0.894,-1.346,0.444,1.615
0.903,-1.038,0.593,1.846
0.911,-0.731,0.667,2.115
0.92,-0.5,0.667,2.308
0.928,-0.5,0.667,2.308
0.937,-0.231,0.667,2.346
0.945,0.077,0.63,2.308
0.954,0.346,0.556,2.231
0.962,0.615,0.481,2.115
0.971,0.885,0.481,2.038
0.979,1.038,0.444,1.962
0.988,1.038,0.444,1.962
0.996,1,0.37,1.846
1.005,1,0.333,1.615
1.013,1.038,0.333,1.385
1.022,1.077,0.333,1.192
1.032,0.962,0.296,1.038
1.04,0.846,0.222,0.962
1.049,0.846,0.222,0.962
1.057,0.692,0.148,0.846
1.066,0.5,0.111,0.846
1.075,0.346,0.074,0.808
1.084,0.231,0,0.846
1.092,0.115,-0.037,0.846
1.101,0.038,-0.037,0.846
1.109,0.038,-0.037,0.846
1.118,-0.038,-0.037,0.846
1.126,-0.038,-0.037,0.846
1.135,-0.115,-0.037,0.885
1.143,-0.154,-0.037,0.885
1.152,-0.192,-0.037,0.962
1.161,-0.154,-0.037,1
1.17,-0.154,-0.037,1
1.178,-0.115,0,1
1.187,-0.115,0,0.962
1.195,-0.077,0,0.962
1.204,-0.115,0,0.962
1.213,-0.115,0,0.962
1.221,-0.154,-0.037,0.962
1.23,-0.231,-0.074,1
