0,0,-0.231,0.808
0.009,0,-0.231,0.808
0.017,0.04,-0.192,0.885
0.026,0.08,-0.154,0.962
0.034,0,-0.154,1
0.043,-0.04,-0.192,0.962
0.051,-0.08,-0.231,0.923
0.06,-0.04,-0.192,0.962
0.068,-0.04,-0.192,0.962
0.077,-0.04,-0.192,0.962
0.085,-0.04,-0.192,1
0.094,0,-0.154,1
0.102,0,-0.115,1
0.111,0.04,-0.115,1
0.119,0.04,-0.115,1
0.128,0.04,-0.115,1
0.136,0.04,-0.115,1
0.145,0,-0.115,1
0.153,0.04,-0.115,1
0.162,0.04,-0.115,1
0.171,0.04,-0.115,1
0.179,0,-0.115,1
0.188,0,-0.115,1
0.196,0,-0.115,1
0.205,0,-0.115,1
0.213,0,-0.115,1
0.222,0,-0.115,1
0.23,-0.04,-0.115,0.962
0.239,-0.04,-0.115,0.962
0.247,-0.04,-0.115,0.962
0.256,-0.04,-0.115,0.962
0.264,-0.04,-0.154,0.962
0.273,-0.04,-0.154,0.962
0.281,-0.04,-0.154,0.962
0.29,-0.04,-0.154,0.962
0.298,-0.04,-0.154,0.962
0.307,-0.04,-0.154,0.962
0.315,-0.04,-0.154,0.962
0.324,0,-0.154,0.962
0.333,0,-0.192,0.923
0.341,-0.04,-0.192,0.923
0.35,-0.04,-0.192,0.923
0.358,-0.04,-0.192,0.962
0.367,-0.04,-0.192,0.962
0.375,-0.04,-0.192,0.962
0.384,-0.04,-0.192,0.962
0.392,-0.04,-0.192,0.962
0.401,-0.04,-0.192,1
0.409,0,-0.192,1
0.418,0,-0.192,0.962
0.426,0,-0.192,0.962
0.435,0,-0.231,0.962
0.443,0,-0.269,0.962
0.452,0,-0.346,0.962
0.46,-0.04,-0.462,1
0.469,-0.08,-0.538,1
0.477,-0.12,-0.654,1.038
0.486,-0.12,-0.654,1.038
0.494,-0.24,-0.885,0.962
0.503,-0.24,-0.885,0.962
0.511,-0.32,-1,0.885
0.52,-0.36,-1.115,0.846
0.528,-0.4,-1.192,0.769
0.537,-0.44,-1.192,0.731
0.545,-0.44,-1.154,0.654
0.554,-0.52,-1.154,0.615
0.562,-0.52,-1.154,0.615
0.571,-0.6,-1.192,0.577
0.579,-0.72,-1.308,0.577
0.588,-0.92,-1.269,0.577
0.596,-1.04,-1.077,0.692
0.605,-1,-0.846,0.692
0.614,-1,-0.846,0.692
0.622,-0.88,-0.538,0.654
0.631,-0.64,-0.231,0.615
0.639,-0.48,0.038,0.538
0.648,-0.32,0.269,0.423
0.656,-0.04,0.5,0.385
0.665,-0.04,0.5,0.385
0.673,0.24,0.769,0.423
0.682,0.56,1.115,0.538
0.69,0.8,1.423,0.692
0.699,1,1.615,0.846
0.707,1,1.654,0.923
0.716,0.84,1.538,1
0.724,0.84,1.538,1
0.734,0.6,1.346,1.038
0.742,0.36,1.154,1.038
0.751,0.16,0.962,1
0.759,0.04,0.808,0.962
0.768,0,0.731,1
0.776,0,0.692,1
0.785,0,0.654,1.038
0.793,0,0.654,1.038
0.802,0,0.615,1.038
0.811,0,0.577,1.038
0.819,0,0.5,1
0.828,0.04,0.462,0.962
0.836,0.04,0.385,0.962
0.845,0.04,0.385,0.962
0.853,0.04,0.346,0.923
0.862,0.04,0.269,0.923
0.87,0.04,0.231,0.885
0.879,0.04,0.154,0.885
0.887,0,0.077,0.885
0.896,0,0.077,0.885
0.905,-0.04,0.077,0.885
0.913,-0.04,0.038,0.923
0.922,-0.04,0.038,0.962
0.93,-0.04,0.038,1
0.939,-0.04,0,1
0.947,-0.04,0,1
0.956,-0.04,0,1
0.964,0,0,1
0.973,0,0,0.962
0.981,0,0.038,0.923
0.99,0.04,0.038,0.923
0.998,0.08,0.077,0.923
1.007,0.08,0.077,0.923
1.015,0.12,0.115,0.923
1.024,0.16,0.154,0.962
1.032,0.16,0.154,1.038
1.041,0.12,0.154,1.115
1.05,0.12,0.115,1.038
