0,0.154,-0.111,0.692
0.009,0.269,-0.074,0.577
0.018,0.346,0,0.538
0.026,0.462,0,0.538
0.035,0.462,0.037,0.615
0.043,0.385,0.074,0.769
0.052,0.308,0.074,1
0.06,0.308,0.074,1
0.069,0.308,0.037,1.154
0.078,0.346,0.074,1.231
0.086,0.462,0.148,1.308
0.095,0.538,0.222,1.346
0.103,0.538,0.296,1.462
0.112,0.538,0.296,1.462
0.12,0.5,0.296,1.577
0.129,0.346,0.259,1.692
0.137,0.115,0.185,1.769
0.146,-0.154,0.074,1.846
0.154,-0.346,0,1.846
0.163,-0.346,0,1.846
0.171,-0.346,0.037,1.769
0.18,-0.423,0.037,1.769
0.188,-0.577,0.037,1.846
0.197,-0.731,0,1.846
0.205,-0.846,-0.037,1.808
0.214,-0.923,-0.074,1.808
0.222,-0.923,-0.074,1.808
0.231,-1.077,-0.111,1.808
0.239,-1.154,-0.111,1.769
0.248,-1.154,-0.111,1.654
0.256,-1.231,-0.111,1.577
0.265,-1.269,-0.148,1.462
0.273,-1.269,-0.148,1.462
0.282,-1.385,-0.185,1.385
0.29,-1.423,-0.222,1.308
0.299,-1.423,-0.222,1.269
0.307,-1.385,-0.185,1.192
0.316,-1.346,-0.185,1.077
0.325,-1.308,-0.148,0.962
0.333,-1.308,-0.148,0.962
0.342,-1.192,-0.074,0.846
0.35,-1.038,-0.037,0.654
0.359,-0.923,0,0.538
0.367,-0.808,0.037,0.423
0.376,-0.692,0.074,0.385
0.384,-0.692,0.074,0.385
0.393,-0.577,0.074,0.308
0.401,-0.462,0.111,0.231
0.41,-0.385,0.111,0.115
0.418,-0.231,0.148,0.038
0.427,-0.231,0.148,0.038
0.435,-0.077,0.222,0
0.444,0.077,0.222,-0.077
0.452,0.192,0.185,-0.154
0.461,0.269,0.148,-0.154
0.469,0.346,0.148,-0.154
0.478,0.385,0.074,-0.154
0.486,0.385,0.074,-0.154
0.495,0.385,0.074,-0.115
0.503,0.423,0.037,-0.077
0.512,0.5,0.037,-0.038
0.52,0.577,0.037,0.038
0.529,0.615,0,0.077
0.537,0.615,0,0.077
0.546,0.654,0,0.115
0.555,0.654,-0.037,0.115
0.563,0.577,-0.074,0.192
0.572,0.538,-0.074,0.269
0.58,0.538,-0.037,0.385
0.589,0.538,-0.037,0.385
0.597,0.577,0,0.538
0.606,0.615,0,0.692
0.614,0.615,0.037,0.808
0.623,0.615,0.037,0.923
0.631,0.577,0.037,0.962
0.64,0.577,0.037,0.962
0.648,0.5,0,0.962
0.657,0.423,-0.037,1.038
0.665,0.346,-0.074,1.115
0.674,0.308,-0.074,1.269
0.682,0.269,-0.111,1.462
0.691,0.231,-0.148,1.654
0.699,0.231,-0.148,1.654
0.708,0.192,-0.185,1.692
0.716,0.154,-0.222,1.692
0.725,0.115,-0.259,1.615
0.733,0.038,-0.296,1.654
0.742,-0.038,-0.333,1.692
0.75,-0.077,-0.333,1.731
0.759,-0.077,-0.333,1.731
0.767,-0.077,-0.37,1.692
0.776,-0.077,-0.333,1.654
0.785,-0.038,-0.296,1.615
0.793,0,-0.259,1.577
0.802,0,-0.259,1.5
0.81,0,-0.259,1.423
0.819,0,-0.259,1.423
0.827,-0.038,-0.222,1.346
0.836,0,-0.222,1.308
0.844,-0.038,-0.185,1.269
0.853,0,-0.148,1.231
0.861,0.038,-0.148,1.231
0.87,0.077,-0.111,1.115
0.878,0.077,-0.111,1.115
0.887,0.077,-0.111,1.077
0.895,0.038,-0.111,1.038
0.904,0,-0.111,1.038
0.912,0,-0.111,1
0.921,0,-0.074,0.962
0.929,0,-0.074,0.962
0.938,0.038,-0.074,0.962
0.947,0.077,-0.037,0.962
0.955,0.115,-0.037,0.962
0.964,0.154,-0.037,0.923
0.972,0.115,-0.074,0.885
0.981,0.115,-0.074,0.885
0.989,0.115,-0.074,0.885
0.998,0.077,-0.111,0.923
1.006,0.038,-0.148,0.923
1.015,0.077,-0.148,0.923
1.023,0.115,-0.111,0.885
1.032,0.115,-0.111,0.885
1.04,0.192,-0.111,0.885
1.049,0.192,-0.074,0.923
1.058,0.192,-0.074,0.923
1.066,0.231,-0.074,0.885
1.075,0.192,-0.074,0.885
1.083,0.154,-0.111,0.923
1.092,0.154,-0.111,0.923
1.1,0.077,-0.148,1
1.109,0,-0.185,1.038
1.117,-0.038,-0.185,1
1.126,0.038,-0.222,0.962
1.134,0.077,-0.185,0.962
1.143,0.077,-0.185,0.962
1.151,0.115,-0.148,0.962
1.16,0.154,-0.111,0.962
1.168,0.154,-0.111,1
1.177,0.154,-0.111,1
1.185,0.154,-0.111,0.962
1.194,0.154,-0.111,0.962
