0,-0.038,0,1
0.009,0.077,-0.074,0.885
0.017,0.077,-0.037,0.923
0.026,0.077,-0.037,0.962
0.034,0.038,-0.037,0.962
0.043,0.038,-0.037,1
0.051,0.038,-0.037,1
0.06,0.038,-0.037,1.038
0.068,0.038,-0.037,1
0.077,0.038,-0.074,1
0.085,0.038,-0.037,1
0.094,0,-0.074,1
0.103,0,-0.074,1
0.111,0,-0.074,1
0.12,0,-0.074,1
0.128,0,-0.074,0.962
0.137,0.038,-0.074,0.962
0.146,0.038,-0.074,0.962
0.154,0.077,-0.074,0.962
0.163,0.077,-0.037,0.962
0.171,0.077,-0.037,0.962
0.18,0.077,-0.037,1
0.188,0.038,-0.037,1
0.197,0.038,-0.037,1
0.205,0.038,-0.037,1
0.214,0,-0.037,0.962
0.222,0,-0.037,0.962
0.231,0.038,-0.037,1
0.239,0.038,-0.037,1
0.248,0.077,-0.037,1
0.256,0.077,-0.037,1
0.265,0.077,-0.037,0.962
0.273,0.077,-0.037,0.962
0.282,0.077,-0.037,0.962
0.29,0.038,0,0.962
0.299,0.038,0,0.962
0.307,0.038,0,0.962
0.316,0.038,0,0.962
0.324,0.038,0,0.962
0.333,0,0,0.962
0.341,0,0.037,0.962
0.35,0,0.037,0.962
0.359,0,0.074,0.962
0.367,0,0.074,0.962
0.376,0,0.074,0.962
0.384,0,0.111,0.962
0.393,-0.038,0.148,1
0.401,-0.077,0.185,1
0.41,-0.115,0.259,1.038
0.418,-0.154,0.333,1.038
0.427,-0.154,0.407,1.077
0.435,-0.154,0.407,1.077
0.444,-0.115,0.481,1.077
0.452,-0.077,0.63,1.077
0.461,-0.077,0.704,1.115
0.469,0,0.815,1.115
0.478,0.038,0.889,1.115
0.486,0.038,0.926,1.115
0.495,0.038,0.926,1.115
0.503,0.038,0.926,1.115
0.512,0.038,0.926,1.077
0.52,0.038,0.926,1.038
0.529,0,0.852,1
0.537,-0.038,0.778,1.038
0.546,-0.038,0.704,1.038
0.554,0,0.63,1.038
0.563,0,0.63,1.038
0.572,0.038,0.519,0.962
0.58,0.077,0.444,0.923
0.589,0.038,0.259,0.846
0.597,-0.038,0.074,0.846
0.606,-0.115,-0.185,0.846
0.614,-0.115,-0.185,0.846
0.623,-0.115,-0.407,0.769
0.631,-0.115,-0.556,0.692
0.64,-0.115,-0.741,0.654
0.648,-0.077,-0.889,0.615
0.657,-0.077,-1.037,0.654
0.665,-0.077,-1.037,0.654
0.674,-0.115,-1.185,0.731
0.682,-0.038,-1.296,0.769
0.691,0,-1.333,0.808
0.699,0.077,-1.333,0.808
0.708,0.115,-1.333,0.731
0.716,0.115,-1.333,0.731
0.725,0.154,-1.296,0.731
0.733,0.192,-1.259,0.808
0.742,0.192,-1.259,0.846
0.75,0.231,-1.222,0.846
0.759,0.231,-1.148,0.923
0.767,0.231,-1.037,1
0.776,0.231,-1.037,1
0.784,0.231,-0.926,1.038
0.793,0.269,-0.815,1.077
0.801,0.269,-0.667,1.077
0.81,0.192,-0.556,1.115
0.819,0.115,-0.481,1.115
0.827,0.115,-0.481,1.115
0.836,0.077,-0.37,1.154
0.844,0.077,-0.296,1.154
0.853,0.077,-0.222,1.115
0.861,0.115,-0.148,1.077
0.87,0.154,-0.074,1.038
0.878,0.154,-0.037,1.038
0.887,0.154,-0.037,1.038
0.895,0.192,0,1
0.904,0.192,0,1
0.912,0.192,0,1.038
0.921,0.192,0,0.962
0.929,0.192,0,0.923
0.938,0.192,0,0.923
0.946,0.308,-0.074,0.808
