0,0.269,-0.667,-0.615
0.009,0.269,-0.667,-0.615
0.017,0.269,-0.593,-0.654
0.026,0.269,-0.593,-0.654
0.034,0.308,-0.519,-0.769
0.043,0.385,-0.37,-0.923
0.051,0.538,-0.222,-1.115
0.06,0.538,-0.148,-1.269
0.068,0.462,-0.074,-1.308
0.077,0.308,0,-1.231
0.085,0.308,0,-1.231
0.094,0,0.037,-0.923
0.102,0,0.037,-0.923
0.111,-0.192,0.037,-0.808
0.119,-0.308,0.037,-0.577
0.128,-0.269,0.074,-0.385
0.136,-0.231,0.148,-0.192
0.145,-0.038,0.185,0
0.153,-0.038,0.185,0
0.162,0.115,0.296,0.231
0.171,0.269,0.37,0.462
0.179,0,0.407,0.923
0.188,-0.5,0.037,1.192
0.196,-0.808,0.148,1.385
0.205,-0.423,0.185,1.462
0.213,-0.423,0.185,1.462
0.222,-0.038,0.444,1.538
0.23,0.192,0.593,1.846
0.239,0.346,0.667,2.269
0.247,0.5,0.63,2.423
0.256,0.5,0.63,2.423
0.264,0.538,0.556,2.308
0.273,0.5,0.481,2.115
0.281,0.346,0.444,2
0.29,0.115,0.333,1.962
0.298,0.115,0.333,1.962
0.307,-0.077,0.148,1.962
0.315,-0.077,0.148,1.962
0.324,0,0.148,1.885
0.332,0.115,0.185,1.962
0.341,0.308,0.222,1.962
0.349,0.385,0.259,1.962
0.358,0.385,0.296,1.808
0.366,0.385,0.296,1.808
0.375,0.346,0.296,1.615
