0,0.615,-0.741,0.231
0.009,0.615,-0.778,-0.038
0.017,0.615,-0.778,-0.038
0.026,0.692,-0.778,-0.192
0.035,0.846,-0.741,-0.346
0.044,1.077,-0.667,-0.5
0.053,1.269,-0.667,-0.577
0.062,1.423,-0.63,-0.5
0.07,1.5,-0.593,-0.423
0.079,1.5,-0.593,-0.423
0.087,1.5,-0.556,-0.346
0.096,1.346,-0.556,-0.308
0.104,1.154,-0.556,-0.231
0.113,0.885,-0.556,-0.154
0.121,0.577,-0.593,0.038
0.13,0.577,-0.593,0.038
0.139,0.308,-0.63,0.346
0.147,0.038,-0.667,0.692
0.156,-0.192,-0.741,1.038
0.165,-0.423,-0.741,1.346
0.176,-0.615,-0.778,1.577
0.184,-0.731,-0.815,1.692
0.193,-0.769,-0.815,1.692
0.201,-0.769,-0.815,1.615
0.211,-0.769,-0.815,1.423
0.219,-0.769,-0.815,1.423
0.228,-0.731,-0.778,1.192
0.237,-0.577,-0.741,0.962
0.247,-0.269,-0.704,0.731
0.255,0.077,-0.704,0.462
0.264,0.5,-0.704,0.192
0.272,0.923,-0.704,-0.077
0.281,1.346,-0.704,-0.308
0.289,1.346,-0.704,-0.308
0.298,1.615,-0.667,-0.423
0.307,1.731,-0.667,-0.5
0.315,1.731,-0.63,-0.654
0.324,1.692,-0.63,-0.731
0.332,1.538,-0.63,-0.731
0.341,1.538,-0.63,-0.731
0.349,1.346,-0.593,-0.692
0.358,1.077,-0.593,-0.538
0.366,0.808,-0.593,-0.385
0.375,0.538,-0.63,-0.077
0.383,0.231,-0.704,0.231
0.392,-0.115,-0.741,0.577
0.401,-0.115,-0.741,0.577
0.409,-0.462,-0.778,0.923
0.418,-0.769,-0.778,1.231
0.426,-0.962,-0.815,1.462
0.435,-1,-0.852,1.5
0.443,-1,-0.889,1.462
0.452,-1,-0.889,1.462
0.46,-1,-0.926,1.308
0.469,-0.923,-0.889,1.154
0.477,-0.846,-0.815,1
0.486,-0.692,-0.815,0.846
0.495,-0.423,-0.778,0.692
0.503,-0.423,-0.778,0.692
0.512,-0.077,-0.704,0.5
0.52,0.346,-0.667,0.192
0.529,0.769,-0.63,-0.154
0.537,1.192,-0.667,-0.577
0.546,1.5,-0.667,-0.923
0.554,1.731,-0.667,-1.115
0.563,1.731,-0.667,-1.115
0.571,1.808,-0.667,-1.115
0.58,1.769,-0.63,-0.923
0.588,1.615,-0.593,-0.731
0.597,1.423,-0.556,-0.538
0.605,1.154,-0.519,-0.423
0.614,1.154,-0.519,-0.423
0.622,0.923,-0.519,-0.269
0.631,0.731,-0.519,-0.154
0.639,0.538,-0.556,0
0.648,0.346,-0.556,0.115
0.657,0.115,-0.519,0.269
0.665,0.115,-0.519,0.269
0.674,-0.115,-0.519,0.385
0.682,-0.269,-0.519,0.5
0.691,-0.385,-0.556,0.615
0.699,-0.462,-0.556,0.731
0.708,-0.462,-0.556,0.731
0.716,-0.5,-0.519,0.885
