0,0.038,-0.444,0.692
0.009,0.077,-0.407,0.577
0.017,0.115,-0.259,0.423
0.026,0.115,-0.259,0.423
0.034,0.231,-0.148,0.308
0.043,0.5,-0.074,0.077
0.051,0.654,0.037,-0.077
0.06,0.769,0.185,-0.154
0.068,0.846,0.296,-0.192
0.077,0.846,0.296,-0.192
0.085,0.885,0.481,-0.154
0.094,0.923,0.667,-0.038
0.102,1.038,0.852,0.115
0.111,1.192,1.074,0.346
0.12,1.154,1.222,0.692
0.128,1.038,1.296,1.115
0.137,1.038,1.296,1.115
0.145,1.038,1.37,1.423
0.154,1.077,1.519,1.615
0.163,0.923,1.556,1.808
0.171,0.731,1.556,1.846
0.18,0.577,1.63,1.885
0.188,0.269,1.556,2.077
0.197,0.269,1.556,2.077
0.205,-0.231,1.259,2.385
0.214,-0.577,0.963,2.615
0.222,-0.577,0.852,2.654
0.231,-0.577,0.815,2.692
0.239,-0.692,0.778,2.808
0.248,-0.846,0.667,2.885
0.257,-0.846,0.667,2.885
0.265,-1,0.593,2.808
0.274,-1.115,0.556,2.654
0.282,-1.154,0.519,2.5
0.291,-1.231,0.444,2.231
0.3,-1.231,0.444,2.231
0.308,-1.308,0.37,1.885
0.317,-1.346,0.259,1.615
0.325,-1.269,0.222,1.385
0.334,-1.115,0.259,1.269
0.342,-0.962,0.296,1.269
0.351,-0.923,0.259,1.231
0.359,-0.923,0.259,1.231
0.368,-0.962,0.185,1.115
0.376,-0.962,0.148,0.885
0.385,-0.923,0.111,0.654
0.393,-0.846,0.148,0.308
0.402,-0.654,0.185,0.038
0.411,-0.654,0.185,0.038
0.419,-0.538,0.185,0
0.428,-0.423,0.185,0.077
0.436,-0.385,0.185,0.115
0.445,-0.385,0.148,0.154
0.453,-0.385,0.148,0.115
0.462,-0.269,0.222,-0.038
0.47,-0.269,0.222,-0.038
0.479,-0.077,0.333,-0.154
0.487,0.115,0.407,-0.308
0.496,0.308,0.481,-0.5
0.504,0.462,0.519,-0.577
0.513,0.538,0.556,-0.577
0.526,0.615,0.593,-0.538
0.535,0.731,0.667,-0.538
0.543,0.962,0.741,-0.577
0.553,1.231,0.852,-0.577
0.561,1.231,0.852,-0.577
0.57,1.423,0.926,-0.615
0.579,1.538,0.963,-0.577
0.588,1.577,1.037,-0.385
0.596,1.462,1.037,-0.077
0.605,1.154,0.963,0.423
0.613,1,0.926,0.962
0.622,1,0.926,0.962
0.63,1.115,0.889,1.308
0.639,1.346,0.926,1.5
0.647,1.308,0.815,1.654
0.656,1.038,0.667,1.885
0.665,0.615,0.37,2.115
0.673,0.346,0.148,2.269
0.682,0.346,0.148,2.269
0.69,0.308,0.037,2.308
0.699,0.346,-0.037,2.308
0.707,0.308,-0.074,2.269
0.716,0.192,-0.148,2.231
0.724,0.192,-0.148,2.231
0.733,-0.077,-0.259,2.231
0.741,-0.308,-0.37,2.192
0.75,-0.385,-0.407,2.038
0.758,-0.308,-0.333,1.885
0.767,-0.231,-0.259,1.769
0.775,-0.192,-0.185,1.654
0.784,-0.192,-0.185,1.654
0.792,-0.269,-0.185,1.538
0.801,-0.308,-0.148,1.462
0.809,-0.308,-0.111,1.346
0.818,-0.308,-0.111,1.269
0.826,-0.346,-0.111,1.154
0.835,-0.346,-0.111,1.154
0.843,-0.346,-0.148,1.038
0.852,-0.269,-0.111,0.962
0.86,-0.192,-0.111,0.923
0.869,-0.115,-0.074,0.923
0.877,-0.077,-0.074,0.846
0.886,-0.077,-0.074,0.846
0.894,-0.038,-0.074,0.846
0.903,0.038,-0.074,0.885
0.911,0.115,-0.037,0.885
0.92,0.154,0,0.923
0.929,0.192,0,0.885
0.937,0.192,0,0.846
0.946,0.192,0,0.846
0.954,0.192,0,0.846
0.963,0.192,0,0.846
0.971,0.231,0,0.846
0.98,0.231,-0.037,0.808
0.988,0.231,-0.037,0.846
0.997,0.231,-0.037,0.923
1.005,0.231,-0.037,0.923
1.014,0.269,-0.037,0.923
1.022,0.269,-0.074,0.923
1.031,0.192,-0.111,0.962
1.039,0.154,-0.111,0.962
