0,0.192,-0.148,1
0.009,0.269,-0.185,0.846
0.017,0.231,-0.148,0.846
0.026,0.231,-0.148,0.885
0.034,0.231,-0.148,0.885
0.043,0.269,-0.111,0.923
0.051,0.269,-0.111,0.923
0.06,0.269,-0.111,0.923
0.068,0.231,-0.111,0.962
0.077,0.231,-0.111,0.962
0.085,0.231,-0.111,0.962
0.094,0.192,-0.111,1
0.103,0.192,-0.111,1
0.111,0.231,-0.111,1
0.12,0.231,-0.111,0.962
0.128,0.231,-0.111,1
0.137,0.231,-0.111,0.962
0.145,0.231,-0.111,0.962
0.154,0.231,-0.111,0.962
0.162,0.231,-0.111,0.923
0.172,0.231,-0.111,0.962
0.18,0.231,-0.111,0.962
0.189,0.231,-0.111,0.962
0.197,0.231,-0.111,0.962
0.206,0.231,-0.111,0.962
0.214,0.231,-0.111,0.962
0.223,0.231,-0.111,0.962
0.231,0.231,-0.111,0.962
0.24,0.231,-0.111,0.962
0.248,0.231,-0.111,0.962
0.257,0.231,-0.111,0.962
0.266,0.231,-0.111,0.962
0.274,0.269,-0.111,0.962
0.283,0.269,-0.111,0.962
0.291,0.269,-0.111,0.962
0.3,0.231,-0.111,0.962
0.308,0.231,-0.111,0.962
0.317,0.269,-0.111,0.962
0.325,0.231,-0.111,0.962
0.334,0.231,-0.111,0.962
0.342,0.231,-0.111,0.962
0.351,0.231,-0.111,0.962
0.359,0.231,-0.111,0.962
0.368,0.231,-0.111,0.962
0.376,0.269,-0.111,0.962
0.385,0.269,-0.111,0.962
0.393,0.269,-0.111,0.962
0.402,0.269,-0.111,0.962
0.41,0.269,-0.111,0.962
0.419,0.269,-0.111,0.962
0.427,0.269,-0.111,0.962
0.436,0.269,-0.111,0.962
0.445,0.269,-0.111,0.962
0.453,0.269,-0.111,0.962
0.462,0.231,-0.111,0.962
0.47,0.231,-0.111,0.962
0.479,0.269,-0.111,0.962
0.487,0.269,-0.111,0.962
0.496,0.269,-0.111,0.962
0.505,0.269,-0.111,0.962
0.513,0.269,-0.111,0.962
0.522,0.269,-0.111,0.962
0.53,0.269,-0.111,0.962
0.539,0.269,-0.111,0.962
0.548,0.269,-0.111,0.962
0.557,0.269,-0.111,0.962
0.565,0.269,-0.111,0.923
0.574,0.269,-0.111,0.923
0.582,0.269,-0.111,0.923
0.591,0.231,-0.111,0.923
0.599,0.231,-0.111,0.923
0.608,0.231,-0.148,0.962
0.616,0.231,-0.148,0.962
0.625,0.231,-0.111,0.962
0.634,0.269,-0.111,0.962
0.642,0.308,-0.111,0.962
0.651,0.308,-0.111,0.962
0.66,0.308,-0.111,0.962
0.668,0.346,-0.148,0.962
0.677,0.385,-0.148,1
0.685,0.462,-0.148,0.962
0.694,0.577,-0.148,0.962
0.702,0.577,-0.148,0.962
0.711,0.692,-0.111,0.923
0.719,0.846,-0.074,0.923
0.728,1.038,0,0.846
0.736,1.269,0.111,0.731
0.745,1.538,0.296,0.654
0.753,1.538,0.296,0.654
0.762,1.923,0.519,0.654
0.77,1.962,0.741,0.654
0.779,2.038,0.889,0.346
0.788,1.885,1.148,0.154
0.796,1.308,1.407,0.269
0.805,1.308,1.407,0.269
0.813,0.385,1.519,0.769
0.822,-0.846,1.148,1.462
0.83,-2,0.222,1.808
0.839,-2.269,-0.407,1.462
0.847,-2,-0.444,1.154
0.856,-1.462,-0.148,1.5
0.865,-1.462,-0.148,1.5
0.873,-1.077,0.111,1.923
0.883,-0.885,0.222,1.846
0.891,-0.731,0.185,1.5
0.9,-0.577,0.074,1.077
0.908,-0.462,0,0.846
0.917,-0.346,0,0.769
0.925,-0.346,0,0.769
0.934,-0.192,0,0.731
0.942,-0.077,0,0.692
0.951,-0.038,-0.074,0.654
0.959,-0.077,-0.111,0.731
0.968,-0.077,-0.148,0.808
0.976,-0.077,-0.148,0.808
0.985,0,-0.111,0.885
0.993,0.038,-0.111,0.962
1.002,0.115,-0.074,1.038
1.01,0.192,-0.074,1.038
1.019,0.192,-0.074,1.115
1.028,0.192,-0.074,1.115
1.036,0.192,-0.074,1.115
1.045,0.192,-0.074,1.154
1.053,0.192,-0.074,1.192
1.062,0.154,-0.074,1.154
