0,0.077,0,0.808
0.009,0.077,0,0.808
0.017,0.077,0.037,0.885
0.026,0.077,0.037,0.885
0.034,0.077,0.037,0.846
0.043,0.077,0.037,0.885
0.051,0.038,0.037,0.885
0.06,0.038,0.037,0.885
0.068,0,0,0.923
0.077,-0.038,0,0.962
0.085,-0.038,0.074,1
0.094,0,0.148,1.038
0.102,0.038,0.222,1.077
0.111,0.038,0.222,1.077
0.119,0.115,0.296,1.115
0.128,0.154,0.37,1.192
0.136,0.192,0.407,1.154
0.145,0.192,0.37,1.115
0.153,0.154,0.37,1.115
0.162,0.154,0.333,1.077
0.17,0.154,0.333,1.077
0.179,0.115,0.296,1
0.187,0.115,0.259,1
0.196,0.115,0.222,0.962
0.204,0.077,0.222,0.962
0.213,0.038,0.185,0.962
0.221,0.038,0.185,0.962
0.23,0.077,0.185,0.923
0.238,0.038,0.148,0.923
0.247,0.077,0.185,0.923
0.255,0.077,0.185,0.962
0.264,0.077,0.185,0.962
0.273,0.038,0.185,0.962
0.281,0.038,0.185,0.962
0.29,0.038,0.185,0.962
0.298,0.038,0.185,0.962
0.307,0.038,0.185,1
0.315,0.038,0.148,0.962
0.324,0.038,0.148,0.962
0.332,0.038,0.148,0.962
0.341,0.038,0.148,0.962
0.349,0.038,0.148,0.962
0.358,0.038,0.148,0.962
0.366,0.038,0.148,0.923
0.375,0.038,0.148,0.962
0.383,0.038,0.148,0.962
0.392,0.077,0.148,0.962
0.4,0.077,0.185,0.923
0.409,0.077,0.185,0.923
0.417,0.077,0.185,0.962
0.426,0.077,0.185,0.962
0.434,0.115,0.185,1
0.443,0.115,0.185,1.077
0.451,0.115,0.222,1.154
0.46,0.115,0.222,1.269
0.468,0.038,0.222,1.462
0.477,0.038,0.222,1.462
0.485,-0.077,0.259,1.808
0.494,-0.231,0.333,2.231
0.502,-0.308,0.444,2.808
0.511,-0.346,0.667,3.192
0.52,-0.308,0.926,3.308
0.528,-0.308,0.926,3.308
0.537,0.077,1.222,3.154
0.545,0.346,1.407,3.077
0.554,0.308,1.481,2.846
0.568,0.231,1.519,2.385
0.593,0.5,1.667,0.038
0.603,0.577,1.111,-1.192
0.611,0.538,0.185,-2.462
0.62,0.346,-0.333,-2.808
0.628,0.154,-0.37,-2.385
0.637,0.346,-0.185,-1.769
0.645,0.346,-0.185,-1.769
0.654,0.538,-0.037,-1.308
0.662,0.346,-0.111,-0.846
0.672,-0.115,-0.37,-0.346
0.68,-0.462,-0.667,0.038
0.689,-0.423,-0.778,0.423
0.697,-0.231,-0.778,0.731
0.706,-0.231,-0.778,0.731
0.714,0,-0.741,0.923
0.723,0.077,-0.704,0.962
0.731,0.192,-0.704,0.923
0.74,0.192,-0.741,0.808
0.748,0.154,-0.741,0.692
0.757,0.154,-0.704,0.615
0.765,0.154,-0.704,0.615
0.774,0.154,-0.704,0.577
0.782,0.154,-0.704,0.5
0.791,0.115,-0.704,0.462
0.799,0.115,-0.741,0.462
0.808,0.077,-0.741,0.462
0.817,0.077,-0.741,0.462
0.825,0.077,-0.778,0.5
0.834,0.115,-0.778,0.5
0.842,0.115,-0.778,0.577
0.851,0.077,-0.815,0.615
0.859,0.077,-0.815,0.654
0.868,0.077,-0.815,0.654
0.876,0.077,-0.815,0.654
0.885,0.038,-0.852,0.654
0.893,0,-0.852,0.692
0.902,0,-0.815,0.731
0.91,0,-0.778,0.731
0.919,-0.038,-0.741,0.731
0.927,-0.038,-0.741,0.731
0.936,-0.038,-0.741,0.731
0.944,0,-0.741,0.615
