0,0,0.074,0.885
0.009,0.077,0,0.885
0.017,0.077,0,0.885
0.026,0.038,0.074,1.038
0.034,0.038,0.074,1.115
0.043,0.077,0.074,1.077
0.052,0.038,0.074,1.077
0.06,0.038,0.074,1.038
0.069,0.038,0.074,1.038
0.077,0,0.074,1
0.086,0,0.074,1
0.094,0,0.037,1.038
0.103,0,0.037,1.038
0.111,0,0.037,1.038
0.12,0,0.037,1.038
0.128,0,0.037,1
0.137,0,0.037,0.962
0.146,0,0.037,0.962
0.154,0,0.037,0.962
0.163,0,0.037,0.962
0.171,0,0.037,0.962
0.18,-0.038,0.037,0.962
0.188,-0.038,0,0.962
0.197,-0.038,0.037,1
0.205,0,0.037,1
0.214,0,0.037,1
0.222,0,0.037,1
0.231,0,0.037,0.962
0.24,0,0.037,1
0.248,0.038,0.037,0.962
0.257,0.038,0.037,0.962
0.265,0,0.037,0.962
0.274,0,0.037,1
0.282,0,0.037,1
0.291,0,0.037,1
0.299,0,0.037,1
0.308,0,0.037,0.962
0.317,-0.038,0,1
0.326,0,0,0.962
0.334,0,0,0.962
0.343,0,0,0.962
0.351,0,0,0.962
0.36,0,0,0.962
0.368,0,0.037,1
0.377,0,0.037,0.962
0.385,0,0.037,0.962
0.394,0,0.037,0.962
0.403,0,0.037,0.962
0.411,0,0.037,0.962
0.421,0,0.074,1
0.43,0,0.111,0.962
0.438,0,0.148,1
0.447,0,0.259,1
0.455,0,0.259,1
0.464,-0.038,0.37,1.038
0.472,-0.077,0.593,1.038
0.481,-0.077,0.889,1.077
0.489,-0.038,1.259,1.154
0.498,0,1.667,1.115
0.507,0,1.667,1.115
0.518,0.269,2.037,0.692
0.526,0.269,2.037,0.692
0.535,0.346,1.963,0.385
0.544,0.308,1.778,0.269
0.552,0.154,1.444,0.308
0.561,0.077,1,0.269
0.569,-0.038,0.481,0.308
0.578,-0.077,-0.037,0.538
0.586,-0.077,-0.037,0.538
0.595,-0.038,-0.481,0.769
0.603,-0.077,-0.889,1
0.612,-0.115,-1.185,1.192
0.62,-0.154,-1.481,1.346
0.629,-0.231,-1.704,1.462
0.637,-0.231,-1.704,1.462
0.646,-0.346,-1.926,1.692
0.655,-0.462,-2.074,1.885
0.663,-0.5,-2.148,1.885
0.672,-0.5,-2.074,1.846
0.68,-0.5,-2.074,1.846
0.689,-0.5,-1.963,1.769
0.697,-0.577,-1.815,1.731
0.706,-0.577,-1.63,1.615
0.714,-0.385,-1.37,1.423
0.723,-0.192,-1.074,1.269
0.731,-0.192,-1.074,1.269
0.74,-0.038,-0.852,1.154
0.748,0.077,-0.63,1.077
0.757,0.077,-0.63,1.077
0.766,0.077,-0.481,1.038
0.774,0,-0.407,1.038
0.783,-0.077,-0.259,0.962
0.791,0,-0.037,0.923
0.8,0.077,0.148,0.846
0.809,0.038,0.296,0.808
0.817,0,0.444,0.769
0.826,0,0.444,0.769
0.834,0.115,0.889,0.615
0.843,0.038,1,0.615
0.852,0.038,1,0.615
0.861,-0.038,1.037,0.692
0.869,0.038,1.185,0.654
0.878,0.154,1.259,0.731
0.893,0.192,1.222,0.808
0.901,0.154,1.148,0.808
0.91,0.115,1,0.846
0.919,0.077,0.852,0.885
0.927,0.038,0.667,0.846
0.936,0.038,0.667,0.846
0.945,0.038,0.481,0.846
0.954,0,0.296,0.885
0.962,0,0.111,0.885
0.971,-0.077,-0.037,0.923
0.98,-0.077,-0.148,0.962
0.989,-0.115,-0.222,0.962
0.997,-0.115,-0.259,1.038
1.006,-0.115,-0.259,1.038
1.014,-0.115,-0.259,1.077
1.023,-0.077,-0.222,1.077
1.032,-0.038,-0.185,1.038
1.041,0,-0.111,1
1.049,0.038,-0.074,1.038
