raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.543333333333,0.48333
6,-1,2.59666666667,0.8
11,-1,4.47333333333,0.75
16,-1,6.32333333333,0.85
21,-1,8.22333333333,0.85
26,-1,10.2833333333,0.88333
31,-1,12.11,0.9
36,-1,13.9033333333,0.9
41,-1,16.2533333333,0.88333
46,-1,18.4766666667,0.88333
51,-1,20.4366666667,0.88333
