raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,2.64666666667,0.51447
6,-1,4.94666666667,0.52895
11,-1,7.91,0.58553
16,-1,10.52,0.61842
21,-1,13.29,0.62763
26,-1,16.16,0.66447
31,-1,18.82,0.66579
36,-1,21.3433333333,0.66842
41,-1,23.89,0.67105
46,-1,26.6933333333,0.65
51,-1,29.8766666667,0.65
