raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.54,0.425
6,-1,1.66666666667,0.7275
11,-1,2.86666666667,0.7625
16,-1,3.92333333333,0.7325
21,-1,5.05333333333,0.6925
26,-1,6.07666666667,0.7075
31,-1,7.12,0.7275
36,-1,8.02,0.51
41,-1,8.91,0.7375
46,-1,10.02,0.6175
51,-1,11.2466666667,0.6825
