raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.823333333333,0.54098
6,-1,4.24,0.67213
11,-1,7.15666666667,0.70492
16,-1,10.2366666667,0.70492
21,-1,13.19,0.70492
26,-1,16.6666666667,0.7541
31,-1,19.57,0.72131
36,-1,22.2766666667,0.77049
41,-1,25.4266666667,0.7541
46,-1,28.6533333333,0.7377
51,-1,31.4166666667,0.7377
