raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.653333333333,0.49942
6,-1,3.82666666667,0.55168
11,-1,7.21,0.69454
16,-1,10.19,0.75958
21,-1,13.2833333333,0.87805
26,-1,16.4633333333,0.97213
31,-1,19.4366666667,0.99303
36,-1,21.9633333333,0.98258
41,-1,24.4366666667,0.98258
46,-1,27.6333333333,0.99187
51,-1,30.5166666667,0.99652
