raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.68,0.56889
6,-1,3.73333333333,0.94111
11,-1,7.06666666667,0.94222
16,-1,9.95,0.94333
21,-1,12.9966666667,0.94889
26,-1,16.0433333333,0.94667
31,-1,18.8933333333,0.97444
36,-1,21.3866666667,0.97333
41,-1,23.9933333333,0.98222
46,-1,26.9066666667,0.99444
51,-1,29.96,0.99111
