raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.656666666667,0.6825
6,-1,1.69666666667,0.7125
11,-1,2.82333333333,0.7125
16,-1,3.76,0.73
21,-1,4.77333333333,0.7275
26,-1,5.84,0.7175
31,-1,6.85666666667,0.6925
36,-1,7.78333333333,0.705
41,-1,8.69333333333,0.715
46,-1,9.78666666667,0.69
51,-1,10.9066666667,0.73
