raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,0.346666666667,0.44318
6,-1,1.64666666667,0.81818
11,-1,2.91,0.84091
16,-1,4.15,0.86364
21,-1,5.36333333333,0.90909
26,-1,6.7,0.92045
31,-1,7.88,0.90909
36,-1,8.92,0.92045
41,-1,10.09,0.93182
46,-1,11.3033333333,0.92045
51,-1,12.52,0.92045
