raw_shapelet_num,pruned_shapelet_num,time,accuracy
1,-1,13.25,0.13846
6,-1,15.57,0.33626
11,-1,19.2633333333,0.46374
16,-1,26.43,0.51648
21,-1,34.1933333333,0.59341
26,-1,41.5766666667,0.59341
31,-1,49.2466666667,0.58901
36,-1,57.7866666667,0.66374
41,-1,67.01,0.59341
46,-1,75.81,0.61319
51,-1,84.29,0.58242
