TimeSeriesLength,AccuracyX,AccuracyY,AccuracyZ
150,0.7871794871794872,0.841025641025641,0.8153846153846154
150,0.7128205128205128,0.8179487179487179,0.7794871794871795
150,0.7230769230769231,0.8128205128205128,0.7743589743589744
150,0.7435897435897436,0.8179487179487179,0.782051282051282
150,0.7666666666666667,0.8282051282051283,0.8
150,0.7923076923076923,0.8384615384615385,0.8307692307692308
150,0.7717948717948718,0.8179487179487179,0.7871794871794872
150,0.6948717948717948,0.8153846153846154,0.7871794871794872
200,0.7666666666666667,0.8128205128205128,0.7923076923076923
200,0.7307692307692307,0.8128205128205128,0.782051282051282
200,0.6794871794871795,0.7974358974358975,0.7615384615384615
200,0.7307692307692307,0.8282051282051283,0.7666666666666667
200,0.7692307692307693,0.8179487179487179,0.782051282051282
200,0.7923076923076923,0.8179487179487179,0.8307692307692308
200,0.7205128205128205,0.8051282051282052,0.7897435897435897
200,0.6871794871794872,0.7846153846153846,0.7615384615384615
250,0.7589743589743589,0.7974358974358975,0.782051282051282
250,0.7102564102564103,0.7666666666666667,0.7589743589743589
250,0.6820512820512821,0.7769230769230769,0.7564102564102564
250,0.6871794871794872,0.7897435897435897,0.7666666666666667
250,0.7615384615384615,0.8051282051282052,0.7871794871794872
250,0.7589743589743589,0.8128205128205128,0.8076923076923077
250,0.7282051282051282,0.7897435897435897,0.7717948717948718
250,0.658974358974359,0.7538461538461538,0.735897435897436
300,0.7,0.7487179487179487,0.7615384615384615
300,0.7051282051282052,0.7461538461538462,0.7615384615384615
300,0.6538461538461539,0.7692307692307693,0.7307692307692307
300,0.6512820512820513,0.7923076923076923,0.7410256410256411
300,0.7205128205128205,0.7948717948717948,0.7589743589743589
300,0.7205128205128205,0.7948717948717948,0.7846153846153846
300,0.6692307692307692,0.7692307692307693,0.7333333333333333
300,0.6461538461538462,0.7615384615384615,0.7256410256410256
350,0.6615384615384615,0.7666666666666667,0.7205128205128205
350,0.6871794871794872,0.735897435897436,0.7435897435897436
350,0.6538461538461539,0.7564102564102564,0.7128205128205128
350,0.6333333333333333,0.7615384615384615,0.7384615384615385
350,0.6820512820512821,0.7846153846153846,0.735897435897436
350,0.6974358974358974,0.7948717948717948,0.7666666666666667
350,0.6794871794871795,0.7487179487179487,0.7282051282051282
350,0.6205128205128205,0.7435897435897436,0.6820512820512821
400,0.6230769230769231,0.7205128205128205,0.6948717948717948
400,0.6846153846153846,0.7128205128205128,0.7051282051282052
400,0.6282051282051282,0.7461538461538462,0.7076923076923077
400,0.6076923076923076,0.7564102564102564,0.7102564102564103
400,0.6692307692307692,0.7615384615384615,0.7282051282051282
400,0.6666666666666666,0.7743589743589744,0.7435897435897436
400,0.6538461538461539,0.7333333333333333,0.7153846153846154
400,0.6076923076923076,0.7153846153846154,0.6897435897435897
450,0.6128205128205129,0.7076923076923077,0.6794871794871795
450,0.6512820512820513,0.6820512820512821,0.6974358974358974
450,0.617948717948718,0.717948717948718,0.7
450,0.6051282051282051,0.7487179487179487,0.7
450,0.6435897435897436,0.735897435897436,0.7128205128205128
450,0.6282051282051282,0.7564102564102564,0.7512820512820513
450,0.6538461538461539,0.7153846153846154,0.6794871794871795
450,0.6025641025641025,0.6897435897435897,0.6564102564102564
500,0.5948717948717949,0.7051282051282052,0.676923076923077
500,0.6358974358974359,0.6666666666666666,0.6820512820512821
500,0.6102564102564103,0.7025641025641025,0.676923076923077
500,0.6025641025641025,0.7230769230769231,0.6897435897435897
500,0.6307692307692307,0.7282051282051282,0.6743589743589744
500,0.6205128205128205,0.7282051282051282,0.7205128205128205
500,0.6358974358974359,0.6897435897435897,0.6692307692307692
500,0.5897435897435898,0.6820512820512821,0.6256410256410256
550,0.5692307692307692,0.6846153846153846,0.6692307692307692
550,0.5948717948717949,0.6384615384615384,0.658974358974359
550,0.5948717948717949,0.6923076923076923,0.6717948717948717
550,0.6076923076923076,0.6897435897435897,0.6666666666666666
550,0.6,0.7205128205128205,0.6615384615384615
550,0.6,0.6923076923076923,0.7051282051282052
550,0.6282051282051282,0.6897435897435897,0.6666666666666666
550,0.5743589743589743,0.676923076923077,0.6333333333333333
600,0.5538461538461539,0.6512820512820513,0.6461538461538462
600,0.5820512820512821,0.6307692307692307,0.658974358974359
600,0.5948717948717949,0.6666666666666666,0.6461538461538462
600,0.5692307692307692,0.6743589743589744,0.6615384615384615
600,0.5923076923076923,0.7025641025641025,0.6512820512820513
600,0.5974358974358974,0.6794871794871795,0.7153846153846154
600,0.6076923076923076,0.6871794871794872,0.6564102564102564
600,0.5769230769230769,0.676923076923077,0.6076923076923076
650,0.5512820512820513,0.6333333333333333,0.6358974358974359
650,0.5538461538461539,0.617948717948718,0.6564102564102564
650,0.5820512820512821,0.6512820512820513,0.6358974358974359
650,0.5487179487179488,0.6666666666666666,0.6538461538461539
650,0.5692307692307692,0.7102564102564103,0.6333333333333333
650,0.5948717948717949,0.6615384615384615,0.7076923076923077
650,0.5871794871794872,0.6871794871794872,0.6487179487179487
650,0.5641025641025641,0.6461538461538462,0.5948717948717949
700,0.541025641025641,0.6358974358974359,0.6333333333333333
700,0.541025641025641,0.6102564102564103,0.6461538461538462
700,0.5717948717948718,0.6333333333333333,0.6256410256410256
700,0.5384615384615384,0.6615384615384615,0.6461538461538462
700,0.5487179487179488,0.6871794871794872,0.6435897435897436
700,0.5769230769230769,0.6487179487179487,0.6897435897435897
700,0.5820512820512821,0.6794871794871795,0.6487179487179487
700,0.5615384615384615,0.6538461538461539,0.5794871794871795
750,0.5307692307692308,0.6307692307692307,0.6128205128205129
750,0.5333333333333333,0.6025641025641025,0.6538461538461539
750,0.558974358974359,0.6230769230769231,0.6256410256410256
750,0.5307692307692308,0.6512820512820513,0.6384615384615384
750,0.5384615384615384,0.6846153846153846,0.6461538461538462
750,0.5717948717948718,0.658974358974359,0.6923076923076923
750,0.5717948717948718,0.6615384615384615,0.6410256410256411
750,0.5282051282051282,0.6487179487179487,0.5769230769230769
800,0.5205128205128206,0.6230769230769231,0.6051282051282051
800,0.5307692307692308,0.5846153846153846,0.6410256410256411
800,0.5487179487179488,0.5974358974358974,0.6128205128205129
800,0.517948717948718,0.6435897435897436,0.6282051282051282
800,0.5435897435897435,0.676923076923077,0.6307692307692307
800,0.5666666666666667,0.6487179487179487,0.6923076923076923
800,0.5615384615384615,0.6666666666666666,0.6282051282051282
800,0.5384615384615384,0.6410256410256411,0.5820512820512821
