TimeSeriesLength,AccuracyX,AccuracyY,AccuracyZ
5,0.4230769230769231,0.37435897435897436,0.30256410256410254
5,0.36666666666666664,0.3487179487179487,0.32051282051282054
5,0.36923076923076925,0.3153846153846154,0.3282051282051282
5,0.3769230769230769,0.3333333333333333,0.3153846153846154
5,0.4256410256410256,0.358974358974359,0.33589743589743587
5,0.4205128205128205,0.3717948717948718,0.32051282051282054
5,0.3641025641025641,0.3487179487179487,0.32051282051282054
5,0.4025641025641026,0.33589743589743587,0.3333333333333333
5,0.3974358974358974,0.3435897435897436,0.2948717948717949
5,0.36153846153846153,0.32051282051282054,0.3153846153846154
5,0.39487179487179486,0.34102564102564104,0.3487179487179487
5,0.3769230769230769,0.3641025641025641,0.28717948717948716
5,0.36923076923076925,0.3230769230769231,0.33589743589743587
5,0.3641025641025641,0.34615384615384615,0.3333333333333333
5,0.35128205128205126,0.36923076923076925,0.30512820512820515
5,0.3769230769230769,0.32051282051282054,0.3128205128205128
5,0.34615384615384615,0.36153846153846153,0.30512820512820515
5,0.4128205128205128,0.36666666666666664,0.28974358974358977
5,0.382051282051282,0.3435897435897436,0.3076923076923077
5,0.3923076923076923,0.3384615384615385,0.2948717948717949
5,0.3923076923076923,0.3564102564102564,0.32564102564102565
5,0.39487179487179486,0.3333333333333333,0.3128205128205128
5,0.39487179487179486,0.3641025641025641,0.3333333333333333
5,0.37435897435897436,0.34615384615384615,0.2717948717948718
5,0.3923076923076923,0.3487179487179487,0.2923076923076923
5,0.38461538461538464,0.33589743589743587,0.3076923076923077
5,0.3923076923076923,0.3487179487179487,0.34615384615384615
5,0.4,0.34615384615384615,0.31025641025641026
5,0.4025641025641026,0.3153846153846154,0.3333333333333333
5,0.36666666666666664,0.358974358974359,0.3
5,0.382051282051282,0.3564102564102564,0.31025641025641026
5,0.4076923076923077,0.32051282051282054,0.33589743589743587
5,0.38974358974358975,0.3641025641025641,0.34102564102564104
5,0.3923076923076923,0.3333333333333333,0.3230769230769231
5,0.4256410256410256,0.3641025641025641,0.31794871794871793
5,0.4025641025641026,0.3435897435897436,0.34102564102564104
5,0.40512820512820513,0.382051282051282,0.31025641025641026
5,0.4,0.3871794871794872,0.30512820512820515
5,0.3769230769230769,0.3435897435897436,0.30512820512820515
5,0.4076923076923077,0.3564102564102564,0.32564102564102565
5,0.36923076923076925,0.36153846153846153,0.32564102564102565
