TimeSeriesLength,AccuracyX,AccuracyY,AccuracyZ
120,0.5794871794871795,0.6205128205128205,0.6512820512820513
120,0.5846153846153846,0.6410256410256411,0.6435897435897436
120,0.5666666666666667,0.617948717948718,0.6051282051282051
120,0.5564102564102564,0.6256410256410256,0.6205128205128205
120,0.5743589743589743,0.6692307692307692,0.6358974358974359
120,0.6128205128205129,0.6538461538461539,0.6307692307692307
120,0.5512820512820513,0.658974358974359,0.6435897435897436
120,0.5692307692307692,0.6205128205128205,0.5948717948717949
120,0.5820512820512821,0.6512820512820513,0.6384615384615384
120,0.541025641025641,0.6102564102564103,0.617948717948718
120,0.5666666666666667,0.6230769230769231,0.6076923076923076
120,0.5666666666666667,0.6358974358974359,0.6358974358974359
120,0.558974358974359,0.617948717948718,0.6051282051282051
120,0.541025641025641,0.6487179487179487,0.617948717948718
120,0.5794871794871795,0.6410256410256411,0.6230769230769231
120,0.5948717948717949,0.6410256410256411,0.6384615384615384
120,0.5769230769230769,0.6333333333333333,0.6358974358974359
120,0.5717948717948718,0.5948717948717949,0.5794871794871795
120,0.5641025641025641,0.6153846153846154,0.6384615384615384
120,0.5717948717948718,0.5897435897435898,0.6256410256410256
120,0.5666666666666667,0.6333333333333333,0.5794871794871795
120,0.5564102564102564,0.6256410256410256,0.6205128205128205
120,0.5769230769230769,0.6205128205128205,0.617948717948718
120,0.5461538461538461,0.6,0.6
120,0.6,0.6461538461538462,0.6051282051282051
120,0.5717948717948718,0.5923076923076923,0.5974358974358974
120,0.5564102564102564,0.5666666666666667,0.6230769230769231
120,0.5794871794871795,0.6512820512820513,0.5846153846153846
120,0.558974358974359,0.6384615384615384,0.6435897435897436
120,0.5717948717948718,0.6487179487179487,0.5923076923076923
120,0.5256410256410257,0.5794871794871795,0.5974358974358974
120,0.541025641025641,0.5948717948717949,0.558974358974359
120,0.5974358974358974,0.6435897435897436,0.6358974358974359
120,0.5846153846153846,0.6333333333333333,0.6256410256410256
120,0.5794871794871795,0.6128205128205129,0.6256410256410256
120,0.5897435897435898,0.6025641025641025,0.6076923076923076
120,0.558974358974359,0.6410256410256411,0.6538461538461539
120,0.5435897435897435,0.6128205128205129,0.6076923076923076
120,0.6102564102564103,0.6358974358974359,0.6333333333333333
120,0.5564102564102564,0.6230769230769231,0.6102564102564103
120,0.5615384615384615,0.6615384615384615,0.6487179487179487
120,0.5974358974358974,0.6487179487179487,0.6564102564102564
120,0.5666666666666667,0.6256410256410256,0.6435897435897436
120,0.5666666666666667,0.6307692307692307,0.6282051282051282
120,0.5487179487179488,0.6076923076923076,0.6282051282051282
120,0.5641025641025641,0.6333333333333333,0.6358974358974359
120,0.6051282051282051,0.617948717948718,0.6128205128205129
120,0.5974358974358974,0.6358974358974359,0.6
120,0.5461538461538461,0.6051282051282051,0.6
120,0.6,0.6153846153846154,0.6025641025641025
120,0.558974358974359,0.6384615384615384,0.6076923076923076
120,0.5871794871794872,0.6358974358974359,0.6
120,0.5871794871794872,0.6358974358974359,0.6358974358974359
120,0.5923076923076923,0.6487179487179487,0.6820512820512821
120,0.5641025641025641,0.6,0.5948717948717949
120,0.5743589743589743,0.6025641025641025,0.6102564102564103
120,0.5717948717948718,0.6461538461538462,0.6512820512820513
120,0.6051282051282051,0.6384615384615384,0.6230769230769231
120,0.5512820512820513,0.6435897435897436,0.6307692307692307
120,0.5461538461538461,0.658974358974359,0.6256410256410256
120,0.5871794871794872,0.6435897435897436,0.6512820512820513
120,0.5923076923076923,0.6256410256410256,0.5692307692307692
120,0.558974358974359,0.6333333333333333,0.5871794871794872
120,0.5153846153846153,0.6307692307692307,0.6102564102564103
120,0.6025641025641025,0.6410256410256411,0.6487179487179487
120,0.5897435897435898,0.6,0.5974358974358974
120,0.5461538461538461,0.6307692307692307,0.6461538461538462
120,0.558974358974359,0.5871794871794872,0.6
120,0.5743589743589743,0.5871794871794872,0.6128205128205129
120,0.5717948717948718,0.6871794871794872,0.6256410256410256
120,0.5871794871794872,0.6358974358974359,0.6358974358974359
120,0.5666666666666667,0.6153846153846154,0.6256410256410256
120,0.5666666666666667,0.6051282051282051,0.6410256410256411
120,0.5820512820512821,0.6384615384615384,0.6025641025641025
120,0.5230769230769231,0.5871794871794872,0.6
120,0.5615384615384615,0.6230769230769231,0.5897435897435898
120,0.558974358974359,0.6461538461538462,0.6153846153846154
120,0.5666666666666667,0.5974358974358974,0.6025641025641025
120,0.5461538461538461,0.6051282051282051,0.5923076923076923
120,0.5769230769230769,0.6102564102564103,0.6435897435897436
120,0.6128205128205129,0.6256410256410256,0.6333333333333333
120,0.5358974358974359,0.5897435897435898,0.5974358974358974
120,0.5769230769230769,0.6333333333333333,0.5948717948717949
120,0.5794871794871795,0.6153846153846154,0.6205128205128205
120,0.5666666666666667,0.6076923076923076,0.6205128205128205
120,0.5615384615384615,0.5974358974358974,0.5820512820512821
120,0.5564102564102564,0.5743589743589743,0.6102564102564103
120,0.5641025641025641,0.5923076923076923,0.6333333333333333
120,0.5871794871794872,0.5820512820512821,0.6
120,0.5666666666666667,0.6410256410256411,0.658974358974359
120,0.5282051282051282,0.617948717948718,0.6230769230769231
120,0.5435897435897435,0.5948717948717949,0.6
120,0.5512820512820513,0.6410256410256411,0.6076923076923076
120,0.5769230769230769,0.6051282051282051,0.6128205128205129
120,0.5666666666666667,0.6512820512820513,0.6051282051282051
120,0.5692307692307692,0.617948717948718,0.5974358974358974
120,0.5564102564102564,0.6230769230769231,0.6051282051282051
120,0.5717948717948718,0.6461538461538462,0.6307692307692307
120,0.6,0.6307692307692307,0.6615384615384615
120,0.558974358974359,0.6230769230769231,0.6230769230769231
140,0.5923076923076923,0.6205128205128205,0.6487179487179487
140,0.5974358974358974,0.6435897435897436,0.6358974358974359
